"ID","revision","have-sdat","have-odc","have-l-thumb","have-s-thumb","extra data"
"490021A2-7169B91E-E0364CAD-8D77977B","-1","0","0","0","0",""
"491684D3-D5920D88-5D614595-8C31E578","-1","0","0","0","0",""
"49DF6B8F-9F5681DC-01D046E1-9B39FBC6","-1","0","0","0","0",""
"49F85B14-882AF8FF-1F69418D-9A79C129","-1","0","0","0","0",""
"49FD50A1-35176B07-1B3C4F6C-B7AD5765","-1","0","0","0","0",""
"4A26A09B-54C97FD9-F6F140FA-855D9079","-1","0","0","0","0",""
"4A9E0775-5E2140F7-A2428633-529DDBFB","-1","0","0","0","0",""
"4AB0F7AF-841CAFD8-B10D4E73-A2D7AAB1","-1","0","0","0","0",""
"4ACBD897-284CB6B5-27A14D88-BC1D58B9","-1","0","0","0","0",""
"4AF68257-CF578CE4-24E048C7-8FC1E46D","-1","0","0","0","0",""
"4B4140D3-E1FB035B-3B3042ED-A5B930FC","-1","0","0","0","0",""
"4B538821-900CA5F6-6E8542A7-BFB28FB2","-1","0","0","0","0",""
"4B83C9DD-68B1A6D2-F8FA4FF8-9102DB85","-1","0","0","0","0",""
"4BAC1CE4-F4FE934C-44814064-94214244","-1","0","0","0","0",""
"4BE4ED81-23970BA7-6A534F15-8E7AE5D8","-1","0","0","0","0",""
"4C1E03BA-1DF6FD10-B2674A61-B59F649B","-1","0","0","0","0",""
"4C309683-848DBBF3-AA6E4998-BF07C0CE","-1","0","0","0","0",""
"4C45530B-A978459C-39CE4BCC-8E5E08C2","-1","0","0","0","0",""
"4C486218-28D7451C-9CD78D1E-CF4CA430","-1","0","0","0","0",""
"4C72A66A-8A3A19B7-1EDB4172-8E257047","-1","0","0","0","0",""
"4CDFAE21-AF826FA4-77A14255-AD92A87C","-1","0","0","0","0",""
"4CE45F41-ECFEA041-F3F84E34-BD7424EB","-1","0","0","0","0",""
"4D288164-DEB2083C-3B834D6F-84367A48","-1","0","0","0","0",""
"4D52B1E0-07C7065F-1EA840DF-A174AE19","-1","0","0","0","0",""
"4D556F4A-4AA5CE4D-E1EF4E85-A5672397","-1","0","0","0","0",""
"4D562EDF-3E48F1F3-F58C4105-906E36EE","-1","0","0","0","0",""
"4E319AB0-D6E1446B-B8270562-AD364D7C","-1","0","0","0","0",""
"4E56753D-D5C28722-B34D4FDC-95401968","-1","0","0","0","0",""
"4E7F7ED4-CCF5490F-9EE9C5AY-8B706DF8","-1","0","0","0","0",""
"4E97C782-4B1BBA8D-A92F4D1A-922A8C66","-1","0","0","0","0",""
"4EC3A7D5-F4676C57-A2A4499C-BDB7D73F","-1","0","0","0","0",""
"4F21BCC6-D0B76F4F-BC0C4D11-93DE6F97","-1","0","0","0","0",""
"4F4438E0-ADDA5270-692F4FA9-B32FA891","-1","0","0","0","0",""
"4F9C50B3-EF33ACDC-C3094D59-8A6AA83F","-1","0","0","0","0",""
"5035D4EC-A1E67B9B-4ACC4015-8144BCA3","-1","0","0","0","0",""
"505F7071-BC5DFBF7-8C41408C-8E322955","-1","0","0","0","0",""
"506B5069-53309DBD-77B946AB-94B97CF7","-1","0","0","0","0",""
"507B902A-59716908-CEE84295-8E8685E8","-1","0","0","0","0",""
"5097A108-5B6B2B65-AA9049BA-A507006D","-1","0","0","0","0",""
"50AF0A16-74E8CD97-2BEA4130-99D7A88A","-1","0","0","0","0",""
"51079E47-A9A21C13-6BEE4E58-9127FFBE","-1","0","0","0","0",""
"5107AFA4-B9864963-8468EE05-9895FB3E","-1","0","0","0","0",""
"515ED418-9B82EB1B-EC774D23-9080A9D8","-1","0","0","0","0",""
"5178D0A2-59E3C905-2FEE46BB-BB74C9EB","-1","0","0","0","0",""
"5188F9B0-058E5FCE-472C4097-830D52EA","-1","0","0","0","0",""
"518BB2CF-860E7892-338D4610-88A372FC","-1","0","0","0","0",""
"51A3C8FE-2344A58E-D3424735-94158DA7","-1","0","0","0","0",""
"51E0A49A-9B4F4FE1-665840D1-A3C0E736","-1","0","0","0","0",""
"5249CBE0-CF7E0EE0-7B464444-940EC0E2","-1","0","0","0","0",""
"526470E1-535D5F6D-66EA420E-9AF60808","-1","0","0","0","0",""
"527327A0-4B84D351-B6C145A7-A561551F","-1","0","0","0","0",""
"52769F79-EB8DE64D-BAF24F5F-9DAF1D71","-1","0","0","0","0",""
"52F8BE2E-0E92DB7E-5BBE48C6-A41420AA","-1","0","0","0","0",""
"52FF04C3-3E01D20B-7ECB470C-9DD6D207","-1","0","0","0","0",""
"53067820-B1FE48A7-8AEDC9FC-C3279538","-1","0","0","0","0",""
"5312B1D1-7BA91B37-C4F3472D-B18CDD68","-1","0","0","0","0",""
"531F793E-8B4537FE-69FD4037-82BA509B","-1","0","0","0","0",""
"53583A72-43C49BD4-623E48EB-A8BEDFBD","-1","0","0","0","0",""
"53934CBE-E8D19550-2892419B-8137479B","-1","0","0","0","0",""
"539C6D54-5D41138F-3A1046BA-A6520DD3","-1","0","0","0","0",""
"53EF2456-E20A8BA6-3C7A408A-B81844B1","-1","0","0","0","0",""
"5402769D-D20164F2-C50F423E-B50923B4","-1","0","0","0","0",""
"541127EA-C5B1A6C9-77A1404D-BC0F0540","-1","0","0","0","0",""
"542A15B2-EF29462F-AF52D512-920E72B1","-1","0","0","0","0",""
"543879F4-BC48433E-AE63480A-B6A3E7BE","-1","0","0","0","0",""
"5456C88D-19B5070A-01D34D2B-9F66FCCF","-1","0","0","0","0",""
"54A54F9C-D0DC4E7E-B8DACBF8-587DD8FB","-1","0","0","0","0",""
"54CA52F0-322AB032-025C431E-A64BD6A2","-1","0","0","0","0",""
"55E1E5BE-920948C6-B7CD41B5-A81F6E5D","-1","0","0","0","0",""
"566C2932-2100CCF9-5796478F-96114536","-1","0","0","0","0",""
"56DE330F-82BA23FE-33D54E80-94DC729D","-1","0","0","0","0",""
"56FB13E1-020258EA-F1D744E2-B47FC9B4","-1","0","0","0","0",""
"571CC860-2A3A1133-4E6348FB-9970A3E2","-1","0","0","0","0",""
"57304353-9E074E4E-428948A4-98C7C26D","-1","0","0","0","0",""
"5763C913-844C5F9F-3CED4269-A4A98AD9","-1","0","0","0","0",""
"578385DE-8170AC4A-AB284A7F-BCABA556","-1","0","0","0","0",""
"579265C5-B095521F-0D2B442C-9467F24E","-1","0","0","0","0",""
"579B3424-638523E4-242F4568-A9484AC7","-1","0","0","0","0",""
"57E5DF09-C984295E-5FB54D9F-B5965563","-1","0","0","0","0",""
"57FE9B58-19B3F931-A68A4B87-891D3768","-1","0","0","0","0",""
"5810BE08-DE7BC293-127C40FB-93FF10D6","-1","0","0","0","0",""
"5828C5C8-8EFFF8E2-359746AB-933EEDC6","-1","0","0","0","0",""
"583EE801-252DF604-7D194F1C-B92BF19F","-1","0","0","0","0",""
"58A24735-9314F7BE-C70D46D0-91301D6F","-1","0","0","0","0",""
"58D06A88-BE1F4648-B4EB7426-CA43559E","-1","0","0","0","0",""
"58EDC060-24334FB0-BAA113FD-E2DDECB5","-1","0","0","0","0",""
"5920677A-DC631B86-ECCD4D35-9C80C20B","-1","0","0","0","0",""
"594192CA-B7BBE2FB-43F34C29-A3886D70","-1","0","0","0","0",""
"59D2FBB7-4A84788C-D0DB46C2-A7BF80DD","-1","0","0","0","0",""
"59D67D28-B377476A-F8574D88-B5F44F70","-1","0","0","0","0",""
"59F1B222-2C9E84B9-EFFC4079-966F7FAF","-1","0","0","0","0",""
"5A05666E-17AC76EE-7B574758-9A98E48C","-1","0","0","0","0",""
"5A0F2B09-2A509643-59AF4F60-BC6FA6D1","-1","0","0","0","0",""
"5A22AA02-722B7440-8D514611-A8AB56D1","-1","0","0","0","0",""
"5AA1E609-28B01723-400241F1-9AF7377B","-1","0","0","0","0",""
"5B435314-E8CA7665-8A8647F3-8E745A43","-1","0","0","0","0",""
"5B565066-663BDF9D-D7144832-869774F6","-1","0","0","0","0",""
"5B5E0A2C-CDA2A771-F18C423D-8B21343F","-1","0","0","0","0",""
"5B8B3343-D3E338EB-351E4249-8EBE5397","-1","0","0","0","0",""
"5BF23501-1B997E1E-F9F341EF-BAC1A221","-1","0","0","0","0",""
"5C0A35C3-48342019-EE364CB5-B057595F","-1","0","0","0","0",""
"5C0C2F76-41A8F87B-71C94BF4-ACC8E8D4","-1","0","0","0","0",""
"5C1FCE38-023E2145-7ADB42F3-9E6648E5","-1","0","0","0","0",""
"5C44669F-C32B909F-14B648CE-8E788E98","-1","0","0","0","0",""
"5C54B13C-DD347158-24424976-BBA89EBF","-1","0","0","0","0",""
"5C6342C1-BC905A3A-B1F2476C-AA4CB218","-1","0","0","0","0",""
"5C8A1214-FCB19CF1-C9B24FA8-A5D5BB3D","-1","0","0","0","0",""
"5C9C631B-12D21803-059947EE-8AF53FC1","-1","0","0","0","0",""
"5CD22E72-F34F916C-0AB345AA-8FE0545E","-1","0","0","0","0",""
"5CD52965-D973DA37-C37948F0-868953C1","-1","0","0","0","0",""
"5D33EB69-66DA030C-DBF74775-B84FFB7A","-1","0","0","0","0",""
"5DA8195B-F3D4204F-A00E4626-876FD113","-1","0","0","0","0",""
"5E08003E-38C39308-9E614636-A8661578","-1","0","0","0","0",""
"5E0D19AD-86333CAE-CD644AB3-87DD066A","-1","0","0","0","0",""
"5E90D90E-C2E0FF3F-357A48D0-88B4C96A","-1","0","0","0","0",""
"5EB4AA39-4A397C87-5D3740F6-99086A41","-1","0","0","0","0",""
"5EF90961-56DA584C-C6884751-9F43D188","-1","0","0","0","0",""
"5EF97B44-E6E749BB-B4D4345C-DEFD9F08","-1","0","0","0","0",""
"5FC7AF79-FA89BDF0-3CAA47DF-9F4AA096","-1","0","0","0","0",""
"5FE56E70-AFF5855F-8AFA4831-94666ECF","-1","0","0","0","0",""
"5FE7F341-7B608E89-9F524B83-93224D72","-1","0","0","0","0",""
"5FF56641-B1174E63-B5A5C318-21A357BB","-1","0","0","0","0",""
"60067CD0-228F2A4A-3CA74251-8C12D44D","-1","0","0","0","0",""
"600FC7CD-717B881A-ACA54E26-95C4756D","-1","0","0","0","0",""
"60104B12-98A34BC4-566E4AB5-B7952FCD","-1","0","0","0","0",""
"6077B1C2-5F9BFD92-E4594538-A4E5903D","-1","0","0","0","0",""
"60FCD4FB-BF6D82C3-9D594CBE-A6C7FDBE","-1","0","0","0","0",""
"6116FD5B-77EC13A6-D857477A-881634C4","-1","0","0","0","0",""
"611BACEF-5CB07ED4-148E451C-AE06AF7F","-1","0","0","0","0",""
"614904CE-56FB4B37-AAEE4F50-AED0E09E","-1","0","0","0","0",""
"614FA8DE-FEE8EC74-795D4431-99E74E00","-1","0","0","0","0",""
"616B8145-1B700C3C-9D3F468F-81FAA29A","-1","0","0","0","0",""
"6171DEF9-15E61736-AD404A44-A6272C50","-1","0","0","0","0",""
"61821D5B-CEE9ECF6-40914579-863650CC","-1","0","0","0","0",""
"6190F506-E7B84311-0E3843DD-BB2D0310","-1","0","0","0","0",""
"62255CF4-C4BF4C49-A9541417-DC7D061D","-1","0","0","0","0",""
"630463D4-91280662-FF974ADE-BA7624BC","-1","0","0","0","0",""
"630FA5A8-B77246EA-A659F263-AE5707EB","-1","0","0","0","0",""
"6348BB8C-14D70F3E-0F4C4A4A-82E40412","-1","0","0","0","0",""
"634B45DF-3CFA250A-13AB4F73-9D37F4D6","-1","0","0","0","0",""
"635B5387-1B2DC395-3B564FA3-A0B14272","-1","0","0","0","0",""
"646DCAA3-9706E29F-CD5B4D40-A15E0A2E","-1","0","0","0","0",""
"647B8A7E-19839895-032843AE-94288621","-1","0","0","0","0",""
"64AECDC5-703B5461-8C824C39-A38836AF","-1","0","0","0","0",""
"64BD8874-3DB024D8-401F4CE8-A350C435","-1","0","0","0","0",""
"64C70BED-B2BB5B47-CB6F4286-B23741EF","-1","0","0","0","0",""
"64D187C2-009F11F9-E6DA4A7D-85AB17A8","-1","0","0","0","0",""
"64E0D54A-1448BAB1-75404DB5-8141DB85","-1","0","0","0","0",""
"64F2D385-0EAE1597-DE394BDC-99CD1795","-1","0","0","0","0",""
"64F8959C-4464442F-AA3DF2A1-76035946","-1","0","0","0","0",""
"651E1D8B-FDE64E21-80C1C222-87BEF835","-1","0","0","0","0",""
"6529B39C-3EFA4C97-808E484A-BF271E5B","-1","0","0","0","0",""
"652BEC1F-8769E490-74024016-9A43B0FE","-1","0","0","0","0",""
"65414924-8215B082-E6234518-8036640D","-1","0","0","0","0",""
"656C7959-96745A88-85D04F8C-A5F4E54F","-1","0","0","0","0",""
"659C5FC3-E8396A6C-78C842B0-97A3843A","-1","0","0","0","0",""
"659E7FD9-E3B97445-41CE4F78-A2CE8D94","-1","0","0","0","0",""
"65E85E24-4FD74138-96540DF6-5EB7C3EB","-1","0","0","0","0",""
"65FA0F3D-48C88D9E-E166414C-91A4BE40","-1","0","0","0","0",""
"6622DE01-3702D43C-602545F2-A9CDAB90","-1","0","0","0","0",""
"664964B6-46F258B6-EB2E4BEF-B3199265","-1","0","0","0","0",""
"66F3D9F7-FE4225C4-96ED4BDB-8BBA252C","-1","0","0","0","0",""
"670E687F-CA6226EB-D850482B-95C9DA16","-1","0","0","0","0",""
"677598BA-A4794C84-AB18CD3C-06EA507C","-1","0","0","0","0",""
"67E962A8-C5104E93-B7C117DF-B17B239E","-1","0","0","0","0",""
"68091A1C-F423A0EA-ED8B49A5-A62DAB01","-1","0","0","0","0",""
"684CD323-A442C736-F2CB4D92-B4BAEAA0","-1","0","0","0","0",""
"684F9EF3-5A6A3636-851947BE-978FDA08","-1","0","0","0","0",""
"68A4D3BD-ACCAA352-5353460D-95C0D6EC","-1","0","0","0","0",""
"68CC6EB2-4236A170-30C04F4D-8B917E9C","-1","0","0","0","0",""
"691DFD39-DB7934F1-FCB54487-970CA76B","-1","0","0","0","0",""
"6945ECF4-4BA92D34-FF804F43-825C99B1","-1","0","0","0","0",""
"69DD580F-64637F0A-4D3B4B7A-B0441BCF","-1","0","0","0","0",""
"6A24FA7E-D26C3ADC-330B4A59-915ADA41","-1","0","0","0","0",""
"6A51916F-6E4A81AD-59114300-8D7DD454","-1","0","0","0","0",""
"6A727BF5-F963E43E-614F49C6-A16F497B","-1","0","0","0","0",""
"6A818F6B-32764040-AEE627E2-529EF4CD","-1","0","0","0","0",""
"6A917E2A-41C3E9EA-DE504A2D-BE274D23","-1","0","0","0","0",""
"6AB2F900-0A8D7CE6-220D40AF-ADDB4AC4","-1","0","0","0","0",""
"6ACA13F7-0120693E-C1BA44F5-930CD36B","-1","0","0","0","0",""
"6B46E630-3674EDED-E5B84324-8234333B","-1","0","0","0","0",""
"6B4C4BAF-3E6FEA66-60AE48B9-B0D8853B","-1","0","0","0","0",""
"6C026C0D-EC24CBB3-76DB4D25-9C63BAE0","-1","0","0","0","0",""
"6C075EA4-4AE8D250-1E3D481C-8FFA1BA7","-1","0","0","0","0",""
"6CC7FF5F-86DB1F3A-7DC046F1-ACFD6E46","-1","0","0","0","0",""
"6CE7FEF9-C4CFC545-460D4BB3-821C772F","-1","0","0","0","0",""
"6D281ACD-A68041A4-BA2BDC0E-AA4A6090","-1","0","0","0","0",""
"6D398EAA-9D877847-CA124133-996C1549","-1","0","0","0","0",""
"6E3C3F00-670F7954-63A14638-924442D6","-1","0","0","0","0",""
"6E73D037-C43B47A0-804298FD-F172C4DF","-1","0","0","0","0",""
"6EBFB56C-E1C19A1E-DD23477E-A808D807","-1","0","0","0","0",""
"6EC9D5EE-93304998-B44A3EA7-6E2086FA","-1","0","0","0","0",""
"6F336F63-726B0BE7-43A74FA5-96787F30","-1","0","0","0","0",""
"6F4AFB72-8AB8490D-A56936FF-85C56598","-1","0","0","0","0",""
"6FA385DA-FEBD46D1-B68661CC-98E4D7E5","-1","0","0","0","0",""
"6FAAF933-D27D8AA2-38784A61-8FD8BF97","-1","0","0","0","0",""
"6FF5F252-A8CFD9E6-BC6E4FA4-BEADFBE2","-1","0","0","0","0",""
"701910BF-31726D7E-46BF4EEA-AB178844","-1","0","0","0","0",""
"701EFD88-FED04F9D-863E4444-9DD67532","-1","0","0","0","0",""
"70522080-6B83DED0-87E84D96-B862109E","-1","0","0","0","0",""
"70DE7048-36F01845-A98F434D-893ED4B9","-1","0","0","0","0",""
"71278217-0F4D4F72-8D13DAAC-961485E3","-1","0","0","0","0",""
"7155B646-DEAC9AB7-A8424787-AED70F74","-1","0","0","0","0",""
"718528D7-0248FA84-FFE441F9-93A0A5C0","-1","0","0","0","0",""
"718C596E-DB6DDE16-92A74841-94272F91","-1","0","0","0","0",""
"71DE0FCA-3299B969-24374FE1-A1EC37EA","-1","0","0","0","0",""
"721E74EA-6F6D4875-71CB4B39-9365FCDB","-1","0","0","0","0",""
"7296968B-1F433E53-3BAD476F-BB6F5B9A","-1","0","0","0","0",""
"72A0BC0A-C272588B-F52542ED-B23DC8F3","-1","0","0","0","0",""
"72B345AE-9ACCC1EB-315F4990-A9D7990D","-1","0","0","0","0",""
"72BC5B99-4313AD31-9E5E41F6-BECBAAE0","-1","0","0","0","0",""
"72DE9B76-F95E6AA0-636D407E-9AAFCE50","-1","0","0","0","0",""
"72F8C409-7FDD4472-96DA5C84-22B6298D","-1","0","0","0","0",""
"7300FD95-D86EEBC6-8D304D5D-B43F21EE","-1","0","0","0","0",""
"733015F2-9E06DDAB-17C44AE8-A0E9660D","-1","0","0","0","0",""
"73466FE4-48FC7C63-5B294D99-9CC18AB7","-1","0","0","0","0",""
"73629EA8-96F41CF9-812F4C0F-B82BDDD5","-1","0","0","0","0",""
"73923D5C-B16669C1-0F1C4511-A9C9E36A","-1","0","0","0","0",""
"7421D0D0-C849DC0D-9F704035-A36368DF","-1","0","0","0","0",""
"7441029E-56AD7727-D7DF4FD5-A5127FB5","-1","0","0","0","0",""
"74501439-61FEAED2-B19F425D-BBA16265","-1","0","0","0","0",""
"74BF8AFC-DD60BC4D-EC4C44C1-B20F39EE","-1","0","0","0","0",""
"757C1804-C5152E06-5118486E-B0AF3739","-1","0","0","0","0",""
"75848E95-B6177D5C-9C16454F-B747924B","-1","0","0","0","0",""
"759ADA23-17322C2A-C00D4BD9-976B2F76","-1","0","0","0","0",""
"75B2CAF7-FC48FB7C-61BE47E1-A05C664C","-1","0","0","0","0",""
"75DDB63C-A1435C19-0C874B99-A6991764","-1","0","0","0","0",""
"7638B5C7-80D779A2-9CF94056-BE9A3A55","-1","0","0","0","0",""
"76A14A65-14D91E3C-7CF24EE9-B4ECE4DB","-1","0","0","0","0",""
"76A8A30A-9E6AA14B-ACEA48AB-B6844F8C","-1","0","0","0","0",""
"76D0F268-2F4A4A3A-A5E46B81-D25BE367","-1","0","0","0","0",""
"7708B91A-28614EAA-9BD55E8C-58577251","-1","0","0","0","0",""
"7727C4D9-B6B0BDCC-009A4B95-B887D4DD","-1","0","0","0","0",""
"7730C40A-F70F479D-02B94C89-A7C570AD","-1","0","0","0","0",""
"77428D09-7BB18D34-789C4A8D-9A8E3252","-1","0","0","0","0",""
"7754A940-BFFF1CE9-19BF463E-909CA0B0","-1","0","0","0","0",""
"77662BD7-E5130837-2DF14C27-AD2BE7A3","-1","0","0","0","0",""
"7780733B-82E3BC65-F6C84A56-B3481176","-1","0","0","0","0",""
"77886AD8-93C5D180-D54F441F-9F67478F","-1","0","0","0","0",""
"77A69F8F-F5A5DE9E-7B784D91-8729014F","-1","0","0","0","0",""
"77BAAD95-DBC15AA8-32D34EFA-97119B26","-1","0","0","0","0",""
"77D5D3DD-B02D4D3C-B72A3120-EA374874","-1","0","0","0","0",""
"77F3ADB8-F214750E-1D07410F-AE5973FD","-1","0","0","0","0",""
"7818512F-0E4D5E28-3B88452F-8CE09CB7","-1","0","0","0","0",""
"7846A563-DCBAC131-9E9048D8-806398BC","-1","0","0","0","0",""
"78561F6D-3C405E6F-CC9A420C-84716489","-1","0","0","0","0",""
"78CCF2B3-5BAA43A1-B2E14CF7-92FED1FC","-1","0","0","0","0",""
"78FC4772-A8150994-18C24A6D-828631C1","-1","0","0","0","0",""
"792ED41D-CB12598C-A3C04A25-B7958C7A","-1","0","0","0","0",""
"79373265-6BCC7EFD-FB7D425B-8120C120","-1","0","0","0","0",""
"794522C4-99B627B9-C73B46EA-B02821DF","-1","0","0","0","0",""
"799B72AC-3E46B095-A4DA4A4B-BD6168BB","-1","0","0","0","0",""
"79A25B85-73352A25-FD554BA9-B792EEDD","-1","0","0","0","0",""
"79A59313-2B02521F-32C342C2-927A9FDE","-1","0","0","0","0",""
"79B37C65-A75E8754-4D9944E2-A71A51B0","-1","0","0","0","0",""
"79C1831D-630F2A61-6F5F406D-8839EBD2","-1","0","0","0","0",""
"79EA9E24-A8CD4FF7-9B9E9676-E05E97CF","-1","0","0","0","0",""
"7A0444E6-956EC5D0-BB4747B6-A833728C","-1","0","0","0","0",""
"7A294789-68060A8B-5C9A46ED-AB813684","-1","0","0","0","0",""
"7A39A501-C190445E-AF12B133-65A745C1","-1","0","0","0","0",""
"7A3AC7E3-B53EAA1F-C4934D09-A2E7461D","-1","0","0","0","0",""
"7AA64235-A3688AA7-9DFF4059-B71802E0","-1","0","0","0","0",""
"7ACFE9C8-208F6BDD-D2854044-B7DCA76B","-1","0","0","0","0",""
"7B416446-5F9DD8D0-4D114EB7-AE3731D5","-1","0","0","0","0",""
"7B4E1751-181961DA-551B450E-97438BBE","-1","0","0","0","0",""
"7B5D9D30-37434270-B35E2C3F-15ECFDC5","-1","0","0","0","0",""
"7B668B60-A32AD034-00C942A4-A5F81734","-1","0","0","0","0",""
"7B910515-2D5ECB78-E1794F60-9D2A2798","-1","0","0","0","0",""
"7B942A6E-765D4121-AE2B3B46-E6E8B746","-1","0","0","0","0",""
"7BA22DF2-727A0078-CBF34357-818D1F9B","-1","0","0","0","0",""
"7BDA91CE-FA6F8831-CD4B4FAD-9A547BD9","-1","0","0","0","0",""
"7BEF7955-4F3397E4-B6E84A44-A0510CBB","-1","0","0","0","0",""
"7BFC727B-015CB441-E6F1448C-B1478380","-1","0","0","0","0",""
"7C1F8BB6-61A41D21-A47146AF-9AA4B14C","-1","0","0","0","0",""
"7C4C0064-692D8C5C-3D9541E3-B5744B96","-1","0","0","0","0",""
"7C78BEE1-939F4695-B2479973-82B6085E","-1","0","0","0","0",""
"7C935164-C78C2EA9-BABA4BAE-8F2A625C","-1","0","0","0","0",""
"7CD26FBC-DF8AAC68-515B4BEA-88B368A7","-1","0","0","0","0",""
"7D362493-63252368-61074D83-94D52649","-1","0","0","0","0",""
"7D36459E-21EA4C7A-AF126E97-2B93DDB1","-1","0","0","0","0",""
"7D466498-D029A249-110C4436-A2015BAB","-1","0","0","0","0",""
"7D917C19-12F9791B-CF3744C5-999B30F5","-1","0","0","0","0",""
"7DB009B0-99C83299-11F3440A-B7359B95","-1","0","0","0","0",""
"7E4A8646-FB73CBB9-A2DE45E0-A13EADCA","-1","0","0","0","0",""
"7E50623F-CB41DC78-2A7548E4-803445E4","-1","0","0","0","0",""
"7E7D69BF-4BB54468-EC044900-B6E2CE95","-1","0","0","0","0",""
"7EBAA866-5AD7401D-4E384BAE-9DC57CC7","-1","0","0","0","0",""
"7EEA941F-5B85C2E2-0B1A43BB-A9D6A45B","-1","0","0","0","0",""
"7FCFA60B-81A60A64-090F469A-865031BC","-1","0","0","0","0",""
"7FF9C121-9936418E-A51BDA5F-2ABA7436","-1","0","0","0","0",""
"80076118-2C9ABAED-A0D141CE-B0AE95C6","-1","0","0","0","0",""
"801A1B39-AA300C48-501B4CBC-83CD2C44","-1","0","0","0","0",""
"802CF489-8A323372-9C664C85-B14D080B","-1","0","0","0","0",""
"806C2A48-770E0F8B-61144CFF-BBAEBF59","-1","0","0","0","0",""
"806EE52E-9A8556F1-5B32412D-BFBE4581","-1","0","0","0","0",""
"811CF997-2DD49909-DB1A4715-B8E5AF09","-1","0","0","0","0",""
"81724847-BAF74BAB-8E8241AC-8D6D1FCA","-1","0","0","0","0",""
"81848EFA-7329BD5D-E03B4EA6-AE694E56","-1","0","0","0","0",""
"818E1AE1-16B88697-641346C7-9743F2D9","-1","0","0","0","0",""
"81F089BD-86F043EE-F1534A53-9CFD1690","-1","0","0","0","0",""
"821860EB-4996615F-1FE94A22-A054EF60","-1","0","0","0","0",""
"825069F3-06ED6A85-3D1D4A76-90B6C8FC","-1","0","0","0","0",""
"8267DF37-9B9A7903-57684FC5-AF157F98","-1","0","0","0","0",""
"8272A8A9-CE0F4606-28C4458F-BDEEC0CA","-1","0","0","0","0",""
"82882921-2DB6AE82-98A4419A-B29BB7C3","-1","0","0","0","0",""
"82B1ACC8-C050EC34-758242A0-8D8E449F","-1","0","0","0","0",""
"82B5F155-B7319A99-B7FE48A5-800D4378","-1","0","0","0","0",""
"82B6A7A2-0F8E4F1F-B01F1A9A-B4D8BDE1","-1","0","0","0","0",""
"82C27BED-DD7C498A-8D9F0AD9-F735CB5A","-1","0","0","0","0",""
"83307CE1-2E456CF0-A9424525-951A056B","-1","0","0","0","0",""
"839A798A-C15C4EA0-A74E5F29-7D13E6B7","-1","0","0","0","0",""
"83A2A64B-A033E452-D7704C18-B74573A3","-1","0","0","0","0",""
"83B27D63-9D3036FE-BC644F1B-AC5356DD","-1","0","0","0","0",""
"83BF9430-27B15D26-2AB549ED-868E765E","-1","0","0","0","0",""
"83CB046E-A42A490E-A82A502D-FBD1A41A","-1","0","0","0","0",""
"841B33E5-0AE9FD8A-71FA470C-88ABE090","-1","0","0","0","0",""
"844B41EC-7B504346-80A058DC-62975CE5","-1","0","0","0","0",""
"847240EC-AEE007BD-AA284F42-94949222","-1","0","0","0","0",""
"847F83A0-0E843AB9-08294E9C-A6B86EE3","-1","0","0","0","0",""
"848C6D0D-A0664525-8FCEF7A9-5DF22C02","-1","0","0","0","0",""
"84BBD8DB-FD174CF7-FD094C74-B8177267","-1","0","0","0","0",""
"8510E0DA-06974FA1-AD620ACA-BB8569AE","-1","0","0","0","0",""
"853380FE-DD364677-88ECB18F-3678624B","-1","0","0","0","0",""
"855983A8-782EA724-4FBF44A7-951C7D62","-1","0","0","0","0",""
"8576F926-5EC04987-9CD20208-DEF969A4","-1","0","0","0","0",""
"85B4EA67-F876408B-ADA9FDF5-1309C10D","-1","0","0","0","0",""
"85EBCA43-C8BBB43B-99E84A2F-AF789606","-1","0","0","0","0",""
"861A6056-4199491B-BB94C7FB-BB517D96","-1","0","0","0","0",""
"867133A4-B22ED42D-B9BF469A-A12AF042","-1","0","0","0","0",""
"868B9040-889AA7A7-A5A7415C-A8C2EFE4","-1","0","0","0","0",""
"86A11D6D-76C3526A-E2E74025-8F2D78A2","-1","0","0","0","0",""
"86C0133F-07E6C37A-53B24254-ABD7A1E5","-1","0","0","0","0",""
"86FA7DC4-E5FFDF0A-F95B4067-B59C3E49","-1","0","0","0","0",""
"8705036F-98264573-BF0B44A9-A2DE070C","-1","0","0","0","0",""
"8767E5DD-045DA336-92304496-BEF32A7F","-1","0","0","0","0",""
"876A2CC1-33653277-C3434DD3-AEEE2C59","-1","0","0","0","0",""
"87E4856D-944345DC-87ED0D6B-145032B8","-1","0","0","0","0",""
"87F03B75-8669369F-F7F84AD5-8F24890B","-1","0","0","0","0",""
"880EFB3F-D5C02B18-48D046BC-B5994A05","-1","0","0","0","0",""
"8852BDCF-6E267C18-0E754A15-9B20A10C","-1","0","0","0","0",""
"88953530-89EFB7D6-D2AE4378-A9870B79","-1","0","0","0","0",""
"88ABD04E-233E2506-4BD0467A-8D4042D7","-1","0","0","0","0",""
"88C6B9E2-3829B3DB-6FFB4146-905D70B7","-1","0","0","0","0",""
"89B300FA-88C34661-98747F08-6E088EA2","-1","0","0","0","0",""
"8AED92D8-244B9238-4E024D77-AF5E3A35","-1","0","0","0","0",""
"8B2D489A-1EF11F8C-F83341A4-8658CE0C","-1","0","0","0","0",""
